source,subject_id,split,setting,primary_protocol_changed,region,start_frame,end_frame_exclusive,duration_seconds,max_speed_deg_s,annotation_status,pose_semantics
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/05.pkl,s_08,validation,raw_5,False,lower_body,5184,5324,2.3333333333333335,3.9787986330008263,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/05.pkl,s_08,validation,raw_10,False,trunk,4597,4732,2.25,8.21789310537338,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/05.pkl,s_08,validation,raw_10,False,trunk,5184,5324,2.3333333333333335,3.3294773688398283,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/05.pkl,s_08,validation,raw_10,False,lower_body,4597,4737,2.3333333333333335,9.937741961542535,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/05.pkl,s_08,validation,raw_10,False,lower_body,5184,5324,2.3333333333333335,3.9787986330008263,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/05.pkl,s_08,validation,raw_15,False,trunk,4597,4732,2.25,8.21789310537338,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/05.pkl,s_08,validation,raw_15,False,trunk,5184,5324,2.3333333333333335,3.3294773688398283,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/05.pkl,s_08,validation,raw_15,False,lower_body,2769,2892,2.05,10.759574871890775,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/05.pkl,s_08,validation,raw_15,False,lower_body,4597,4737,2.3333333333333335,9.937741961542535,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/05.pkl,s_08,validation,raw_15,False,lower_body,5184,5324,2.3333333333333335,3.9787986330008263,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/05.pkl,s_08,validation,reference_smoothed_1s_5,False,trunk,2769,2892,2.05,1.7145020687261756,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/05.pkl,s_08,validation,reference_smoothed_1s_5,False,trunk,4597,4725,2.1333333333333333,4.9801029566711295,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/05.pkl,s_08,validation,reference_smoothed_1s_5,False,trunk,5184,5324,2.3333333333333335,0.6178261568848966,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/05.pkl,s_08,validation,reference_smoothed_1s_5,False,lower_body,2769,2892,2.05,1.8098097747148565,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/05.pkl,s_08,validation,reference_smoothed_1s_5,False,lower_body,4597,4723,2.1,4.875018521698541,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/05.pkl,s_08,validation,reference_smoothed_1s_5,False,lower_body,5184,5324,2.3333333333333335,0.1872255634448969,candidate_not_reviewed,unknown
