source,dataset,subject_key,bytes,fps,frames,duration_seconds,pose_dimensions,screen_hz,max_seated_seconds,max_low_speed_seated_seconds,complete_transition_proxies,sha256,split,group_key
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/jump-08-rope backward-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,4772392,120.0,3571,29.758333333333333,156,10.0,0,0,0,e370dc6818398636bbfbb27f6293e8f584898eb8565b55b97553ca5c251de418,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/jump-13-matrix-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,2216624,120.0,1658,13.816666666666666,156,10.0,0,0,0,93676f7b895e126f0f8d2c737654b2e56b5634ea797f31b1f37c0739aa36e76e,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/pain-01-headache-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,4171192,120.0,3121,26.008333333333333,156,10.0,0,0,0,0a3e29a5d9609de8e555bbc63838a486947c1c0b53bddf5602d19d03b78a474c,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/pain-02-stomachache-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,4681544,120.0,3503,29.191666666666666,156,10.0,0,0,0,a41fbd32cd66294c0f7d5ee0137280943246181de9720ac90cab6c9f08d24d71,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/pose-01-normal-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,2470464,120.0,1848,15.4,156,10.0,0,0,0,a0d215eea0fae5e6e7159ae2c95b6c9e991db9bd10e43936094023e5d2de70ec,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/pose-02-rest-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,3386960,120.0,2534,21.116666666666667,156,10.0,0,0,0,a0d1d6e6c09890a2c530d334054286b059a878d8e42cf134aa6f99c023145680,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/pose-03-open leg-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,2526576,120.0,1890,15.75,156,10.0,0,0,0,0ff2102f8fe644106be6989664868af4e4403dcbf57a02fb3a94fe599f16b7c7,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/pose-04-drank-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,3553960,120.0,2659,22.158333333333335,156,10.0,0,0,0,f2393b0a31459f0773becf623522b17e7c8d3f30531fd7125e051b6f65d3c034,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/pose-05-cross leg-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,2832520,120.0,2119,17.658333333333335,156,10.0,0,0,0,aa430d4bb12c1806f57ec41323f292c6262f2df34063801dd1977d4103223f75,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/pose-08-pray buddhismintone-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,3258704,120.0,2438,20.316666666666666,156,10.0,0,0,0,89d82d9b1db5e40624ea395da5446f381760a60501af4a4617ba1ca5645e229d,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/pose-09-pray buddhism-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,3615416,120.0,2705,22.541666666666668,156,10.0,0,0,0,770d85d1e65a55be5b45208d62270ac629570a4f9cf73ad943798d2cc517e1c8,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/pose-17-one leg-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,3803792,120.0,2846,23.716666666666665,156,10.0,0,0,0,d3702d40bd599feedd57a58391867afa7dabc672a10706733804bc9c8d75f631,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/sitdown_standup-01-impolite-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,3543272,120.0,2651,22.091666666666665,156,10.0,0,0,0,8f8ae88147c8c3faf6c3e66e1e47787c46bca2dd093606022c493ed72ecc456c,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/sitdown_standup-10-observe-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,3778408,120.0,2827,23.558333333333334,156,10.0,15.0,0,1,d8f97d325238f140cbce9ec09934a15143cbd01bdd7074a1f3f27e024cfa79a7,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/sitdown_standup-11-one knee drawn up-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,3209272,120.0,2401,20.008333333333333,156,10.0,0,0,0,dce673126db37226883121c6eb5302ba3eb033729728f245aebd291abb8d7d07,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/throw_toss-04-both hands over light-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,2549288,120.0,1907,15.891666666666667,156,10.0,0,0,0,d2e122d7a52c1f74af10131dde8036cbfdf9a398590f32065bfd88eeecc6445c,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/throw_toss-05-both hands over heavy-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,3150488,120.0,2357,19.641666666666666,156,10.0,0,0,0,bccea26a087193832e996ce709200769aed3f9ad594be070ac6508c6b18c693c,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/throw_toss-10-javelin-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,3505864,120.0,2623,21.858333333333334,156,10.0,0,0,0,e354c92970634b843da66dbb9f2a7f5adb4a5b23412aa940f89f5f72d7412e26,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/throw_toss-17-pass to back light-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,3194576,120.0,2390,19.916666666666668,156,10.0,0,0,0,36e855ff025ca0c7afba462376a14b2af0f8b4ae0765af839f70d49618a46666,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/turn-01-call-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,3493840,120.0,2614,21.783333333333335,156,10.0,0,0,0,08a966c13ce109e79f879bcadf67fad0a06e90c50e94adfdfebb8ff5bf837743,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/turn-02-look around-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,4009536,120.0,3000,25.0,156,10.0,0,0,0,b9ed294d5aeab8e998ea1b96607e718ccb7f415f15e768f3474df15f6a3f8b6e,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/turn-03-look at-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,3598048,120.0,2692,22.433333333333334,156,10.0,0,0,0,db9fe8524c3835f464fc4211f79764b6a53bd6e1a83cbf84e02f26c02cdf191a,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kawaguchi/turn-05-turn-kawaguchi_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kawaguchi,3930712,120.0,2941,24.508333333333333,156,10.0,0,0,0,c339ca9d8ac659493a3a4a43823030ef422a1537e13dd97345edd599053f61c6,train,Eyes_Japan_Dataset/kawaguchi
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-10-snip nail-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,9869224,120.0,7386,61.55,156,10.0,0,0,0,486adc01960a9c4c160f584a55c3206c5fb332b34d3518b499d337c2bc9001a1,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-11-hold arms-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,e8065d6b1b5a3889729f927eab5552d20eb5274196d2d66afa3e4d0de2c2986a,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-12-juggling real-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,1ae949dde74c1738d4a89677952077a1bd3e5cbc7f7e148c346af796d0359411,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-13-juggling imaginary-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,65af9438d40c67582ecb4454ce2ddde23218e8210310e3d8221d07bff28e074c,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-14-apologize-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,8f6c89d90b9130a85fe548ca414e2f19cd07b8a41f1672836c071161bddeee4a,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-15-whip -kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,5dd44f201c1715e1cf86cde411bd146b1421bb56259e30781e992e1aed6bc3d4,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-16-dryer-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,97042f4519823b7cd3ab0ab4516acbeb2adec7cf94ae9bedba123d6e57535bdc,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-18-eat-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,059d61d08556ac1d81bfac56858666e9f63393ead023fe2945106bf27e70b553,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-19-fold legs-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,7ed1e29a31dc94a19e811b549a99d5cb6a6eefd5f27e544a8d1de0d2d3ce6494,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-21-clapping-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,79dbd48775cbe00f1e483f50d9087d62d831cc7fc467e575589304070d0fcf59,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-22-mobile receive-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,2cb0048576e77ecbe5c65a92ccdc8a889a28c87ae77c31f96d3fb2fa85c9b522,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-23-mobile call-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,9ae2c6526573680ebc33493ee449cfa2596d5c15154352ee228ddcc5667ea5dd,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-25-magic-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5226624,120.0,3911,32.59166666666667,156,10.0,0,0,0,00b0461dabbd9d72b8cdf83a3aca99cf3a56856135fead443464123774d39efb,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-26-hit mosquito-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,235c84d733f3b529e52c7faafce4c318fccda2419f511e2049962785c50e4221,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-27-hit cockroach-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,d09af0f4c79daf6e3f456e550ea5c16b9f75354cde839e81d17cc67ec77ba047,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-29-pantomime-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,6f6db2a7037ae07559121b5c920c8e88fbd7be31fbc6f726d9ea14d270cf04c5,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-30-fxxk-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,d0ce1c57269bc0ca7dfc925a3cad6aab3bd93479ded0d34a1878e3f5ab547226,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-32-no-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,9da6f8f079be6a3578fac8bec91b9433d2ef5390f7d3037304a46c412f27c326,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-33-watch here-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,67d1c5d05a2b807ffd72e8f612ccb623c982d4690d1801b7dd659a88bae1f0b5,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-34-peace-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,5292088,120.0,3960,33.0,156,10.0,0,0,0,82c5dad9a4fc74d8cdd7fd9c2bb52032a9e313fcaeabca5cf866e65e85e1c3ff,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-38-hand language-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,84733ce549490979f65b163305b2c72b684e0c20539e4e8e55091b9bd42f6965,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-41-mosh-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,b6d545550d63caa21284fc51561251c83db444ad0fdee0f39fafc41ff1864538,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-45-feel dizzy -kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,27cbd1427e480fc1f1a3c939c1bc55ec2b0d3ae8e0afac3d2d7a12198afe177e,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-49-taiko under-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,64cb179a8b2627d089c6efb9ac2586c8bbc962f41301a5421eba6d4c875c2dbd,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-50-syuriken-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,ed62da90ef540b73a6be9a815043ee8cff361b369a86d45346e7d9764941a76f,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/gesture_etc-51-cramp-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,bdfe4833cb4a491ce295ecbe7f8b8c4c7d275afb890ea5e483faaf6511fc3db0,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/greeting-03-election-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,8b1e8a3bfd74a0c06da999b8907ba44413f2848ac9ae1fb2e218e58f068600b8,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/greeting-04-salute (head)-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,95a4525592e83f723053802a1f3b03f948cf7e4dc005b603dbd24bd1e60b9166,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/greeting-05-salute (chest)-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,3f4c2957e8ee0823f2ba2694b7d0028ac0c0541b707130fc1199ff395dfe0076,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/greeting-07-bow-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,cf359414dfdeb2e0365777c8da299b3991613f1e0f8af0fa84400ad0a92598ee,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/greeting-08-shakehands-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,9256ddbb92000fba9b2d308718d6b77a5eab22733bcc3b2ae2cf053c030d3cd7,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/greeting-09-certificate-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,d6d1a148037d673ab8f2ad1df772df541b8c2f9bfb053557d2460e63e31a32f1,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/greeting-10-card exchange-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,9418c8621a9a3bc50ba65f66d7f1fd9526945f9cbdf89369eb3600b4e0aec902,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/jump-01-normal-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,8f570013278c8e28c3c409a3b4504c122df5b8e5ff7184bc4ebd8f27b130e907,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/jump-03-vertical-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,f450dcd44ee116a3686e765cad5b90f770b8e0a0b419b8d35090fe52d6783ab2,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/jump-04-horizontal-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,2e1786e9a00d8f7246b4b48ca26cde83ecac91e7e0adfdf77b56035229e41ab7,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/jump-05-rope normal run-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,4f2a29753fcc0fc3c9596ff31a526e63582b2b00c3f28c5fd790834fcfb8c43e,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/jump-06-rope normal run fast-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,e3f4f69d205c1b9be9a9ecc02245c3a547ef32bb96641e1f5bcb554770e498ec,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/jump-07-rope double-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,2aa764f28f5bdd7b763e6eeea6e06338363dd0f2d858f4cd94488cbd30749779,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/jump-08-rope backward-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,693a93d1ad05d6f5d7933a6b1651bfa38f0ede797fca60843f0483e7432aab1c,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/jump-11-warmup-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,16491cb35dd3ad5180b2e3c277d3fec6fff3c3b84acc759e25aeddad91a68d01,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/jump-12-boxer step-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,58284346e9bae7a5535acecd3d5e5e27984388b8497e686903c6b026e5ef0d33,train,Eyes_Japan_Dataset/kudo
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/kudo/jump-13-matrix-kudo_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/kudo,11023528,250.0,8250,33.0,156,10.0,0,0,0,7e6858d0f8f3b8c072e9ecc359cb648ad4e460633385b5f4b786f10b27e8afb6,train,Eyes_Japan_Dataset/kudo
