source,dataset,subject_key,bytes,fps,frames,duration_seconds,pose_dimensions,screen_hz,max_seated_seconds,max_low_speed_seated_seconds,complete_transition_proxies
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-23-mobile call-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-25-magic-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-26-hit mosquito-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-27-hit cockroach-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-29-pantomime-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-30-fxxk-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-31-ok-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-32-no-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-33-watch here-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-34-peace-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-35-west side-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-36-shame-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-37-gay-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-38-hand language-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-39-giant baba-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-40-head banging-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-41-mosh-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-42-hung over-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-43-brush teeth-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-44-wash hands-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-45-feel dizzy -hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-46-vomit of blood-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-47-big drum-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-48-medium drum-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-49-taiko under-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-50-syuriken-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/gesture_etc-51-cramp-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/greeting-01-hello-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/greeting-02-bye-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/greeting-03-election-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/greeting-04-salute (head)-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/greeting-05-salute (chest)-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/greeting-07-bow-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/greeting-08-shakehands-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/greeting-09-certificate-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/greeting-10-card exchange-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/jump-01-normal-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4717608,120.0,3530,29.416666666666668,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/jump-02-leap-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/jump-04-horizontal-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/jump-06-rope normal run fast-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/jump-07-rope double-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/jump-08-rope backward-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/jump-09-rope cross-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/jump-10-rope long-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/jump-11-warmup-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/jump-12-boxer step-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/jump-13-matrix-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pain-01-headache-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pain-03-toothache-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pain-04-chest and barf-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pain-05-backache-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pain-06-muscleache-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pain-07-arthritic-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pose-01-normal-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pose-03-open leg-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pose-04-drank-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pose-05-cross leg-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pose-06-hangon-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,5.1,0,1
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pose-07-pray cross-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pose-09-pray buddhism-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pose-10-recall blackmagic-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pose-11-bended knees-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pose-12-body building-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4732304,120.0,3541,29.508333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pose-13-model-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pose-14-look up-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pose-15-look down-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pose-17-one leg-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pose-19-funny-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/pose-20-zombee-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/sitdown_standup-01-impolite-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/sitdown_standup-02-chair-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,8.3,0,1
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/sitdown_standup-03-chair back-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,7.5,0,1
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/sitdown_standup-04-chair elbow-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,5.6,0,1
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/sitdown_standup-05-straight-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/sitdown_standup-09-squat down-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/sitdown_standup-10-observe-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,20.7,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/sitdown_standup-13-applause-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,20.4,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/sitdown_standup-14-hold chair-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,21.3,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/sitdown_standup-15-move chair-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/sitdown_standup-16-reseat-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,10.3,0,1
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/throw_toss-01-over-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/throw_toss-02-side-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/throw_toss-04-both hands over light-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/throw_toss-05-both hands over heavy-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/throw_toss-06-both hands under light-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/throw_toss-07-both hands under heavy-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4788416,120.0,3583,29.858333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/throw_toss-12-dart-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/throw_toss-13-pass to right light-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/throw_toss-14-pass to right heavy-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/throw_toss-15-pass to left light-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/throw_toss-16-pass to left heavy-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/throw_toss-17-pass to back light-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/throw_toss-18-pass to back heavy-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4772384,120.0,3571,29.758333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/throw_toss-19-pass to front light-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/throw_toss-20-pass to front heavy-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/turn-01-call-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/turn-02-look around-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/turn-03-look at-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/turn-04-cartwheels-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/turn-05-turn-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-01-normal-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-02-drank-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-03-sneak-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-04-fast-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-05-backward-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-06-catwalk-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-07-moonwalk-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-08-lookfor-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-09-handbag-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-10-shoulder bag-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-11-baggage on the head-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-12-underarm bag-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-13-baggage on the shoulder-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-14-backpack-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-15-pull-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/Eyes_Japan_Dataset/hamada/walk-16-push by hand-hamada_poses.npz,Eyes_Japan_Dataset,Eyes_Japan_Dataset/hamada,4811128,120.0,3600,30.0,156,10.0,0,0,0
